latitude,longitude,timestamp,speed,zone_id,SOS
27.271560025854598,88.65799431844731,2025-09-15 04:18:01,3.82,2,0
27.447372257958857,88.61771411261864,2025-09-15 04:23:01,0.39,5,0
27.406592795990214,88.63263539014815,2025-09-15 04:28:01,5.87,3,0
27.251615646817594,88.57670936431492,2025-09-15 04:33:01,3.57,1,0
27.45865670549179,88.54750144827607,2025-09-15 04:38:01,0.91,5,0
27.32886695861019,88.6277402804233,2025-09-15 04:43:01,3.14,1,0
27.30415474494918,88.58373956756691,2025-09-15 04:48:01,1.45,3,0
27.351354244217102,88.68053464938704,2025-09-15 04:53:01,4.94,4,0
27.27729609332049,88.59220100074732,2025-09-15 04:58:01,4.65,3,0
27.198645844494347,88.74172490852798,2025-09-15 05:03:01,0.52,1,0
27.37020041431749,88.57519713499484,2025-09-15 05:08:01,4.82,2,0
27.313369589509517,88.49474869746251,2025-09-15 05:13:01,4.47,5,0
27.343437104854324,88.68925567350192,2025-09-15 05:18:01,3.76,2,0
27.407875758160735,88.64801908461406,2025-09-15 05:23:01,3.49,5,0
27.350448330619432,88.65330068359427,2025-09-15 05:28:01,2.72,4,0
27.49388116759585,88.65203116703904,2025-09-15 05:33:01,2.02,1,0
27.331948492568046,88.62101510139948,2025-09-15 05:38:01,0.8,4,0
27.38904852201549,88.59215583656874,2025-09-15 05:43:01,1.26,2,0
27.300153794169233,88.55693892767735,2025-09-15 05:48:01,5.56,5,0
27.384146654300746,88.5691183921439,2025-09-15 05:53:01,4.47,4,0
27.286708849183086,88.46278111640707,2025-09-15 05:58:01,0.77,2,0
27.25922549595299,88.65355254463306,2025-09-15 06:03:01,3.88,5,0
27.244045306898965,88.46619147733934,2025-09-15 06:08:01,2.83,2,0
27.266889774805378,88.6781315758683,2025-09-15 06:13:01,1.71,2,0
27.275024469752974,88.69970125791824,2025-09-15 06:18:01,5.56,4,0
27.329386635178402,88.60996005801225,2025-09-15 06:23:01,3.18,4,0
27.355633318491602,88.6096634208234,2025-09-15 06:28:01,2.54,2,0
27.41190144002193,88.526874389339,2025-09-15 06:33:01,0.68,5,0
27.172909727732,88.56701001480295,2025-09-15 06:38:01,4.43,2,0
27.42898196872226,88.68741523934003,2025-09-15 06:43:01,4.04,2,0
27.314703705503682,88.45667992087931,2025-09-15 06:48:01,2.23,5,0
27.299958017426313,88.6096873990184,2025-09-15 06:53:01,0.24,3,0
27.398516824659506,88.69017383847975,2025-09-15 06:58:01,2.22,5,0
27.320459844353472,88.60201769804608,2025-09-15 07:03:01,5.89,4,0
27.329229415855394,88.63206071799978,2025-09-15 07:08:01,4.63,1,0
27.303669932158687,88.48704655278499,2025-09-15 07:13:01,5.09,1,0
27.30798563855439,88.73353512582932,2025-09-15 07:18:01,4.76,1,0
27.321685934168414,88.71147646220325,2025-09-15 07:23:01,0.41,2,0
27.324721279846532,88.74704203561619,2025-09-15 07:28:01,5.0,2,0
27.248096016602318,88.50866288162877,2025-09-15 07:33:01,1.72,3,0
27.389384173006285,88.70427188007307,2025-09-15 07:38:01,2.79,3,0
27.182456051253638,88.62542785416203,2025-09-15 07:43:01,1.48,2,0
27.276708112057776,88.68113641439791,2025-09-15 07:48:01,1.39,3,0
27.299828080023385,88.73572980829046,2025-09-15 07:53:01,3.75,2,0
27.391987974332014,88.6710562456664,2025-09-15 07:58:01,3.13,2,0
27.274140453076523,88.633512420744,2025-09-15 08:03:01,4.43,1,0
27.327929602944902,88.61399457523858,2025-09-15 08:08:01,3.9,3,0
27.329726872918464,88.6346809237636,2025-09-15 08:13:01,3.02,4,0
27.327472807062005,88.75694697537072,2025-09-15 08:18:01,2.8,2,0
27.364046601659552,88.59469659252373,2025-09-15 08:23:01,1.86,3,0
27.251740215077124,88.58913215064979,2025-09-15 08:28:01,4.28,1,0
27.313046400013437,88.65120673450956,2025-09-15 08:33:01,0.82,2,0
27.459456486890847,88.73976404001587,2025-09-15 08:38:01,5.98,5,0
27.328366521587657,88.61503714803108,2025-09-15 08:43:01,0.7,4,0
27.255995681885913,88.64044510045112,2025-09-15 08:48:01,5.69,2,0
27.317503292555,88.69818726369598,2025-09-15 08:53:01,0.26,4,0
27.42111218632285,88.70794504529549,2025-09-15 08:58:01,5.46,5,0
27.353961359976232,88.58005294937567,2025-09-15 09:03:01,5.87,1,0
27.283585203248517,88.47591243095499,2025-09-15 09:08:01,3.82,4,0
27.438648164681272,88.69008224335728,2025-09-15 09:13:01,0.35,3,0
27.315054074534494,88.5813423682015,2025-09-15 09:18:01,0.57,1,0
27.332579167975677,88.63804555363491,2025-09-15 09:23:01,1.85,4,0
27.40605037699385,88.60008462209817,2025-09-15 09:28:01,4.73,5,0
27.32269537479001,88.46453224899774,2025-09-15 09:33:01,2.17,5,0
27.4161660633612,88.56173426342092,2025-09-15 09:38:01,4.85,1,0
27.279816505386528,88.70005755573692,2025-09-15 09:43:01,5.61,3,0
27.359718370195434,88.6601599795019,2025-09-15 09:48:01,1.79,2,0
27.294815865473513,88.47626696818811,2025-09-15 09:53:01,2.42,2,0
27.490368798410938,88.59957294720682,2025-09-15 09:58:01,3.89,1,0
27.297323500531164,88.63488552640713,2025-09-15 10:03:01,3.6,3,0
27.3257128514032,88.62617929148408,2025-09-15 10:08:01,0.95,2,0
27.312942257496566,88.52749346560377,2025-09-15 10:13:01,3.3,4,0
27.328214193623918,88.61934998947068,2025-09-15 10:18:01,1.92,2,0
27.195835311101796,88.66617776505528,2025-09-15 10:23:01,1.65,4,0
27.183115202330637,88.54274525171614,2025-09-15 10:28:01,2.8,5,0
27.3366483364974,88.6088436066779,2025-09-15 10:33:01,3.68,5,0
27.286924801258774,88.6349410066242,2025-09-15 10:38:01,4.15,3,0
27.293518942656654,88.5467700150599,2025-09-15 10:43:01,3.22,4,0
27.30578316442243,88.63104926793994,2025-09-15 10:48:01,1.58,2,0
27.431881559776343,88.77516238545846,2025-09-15 10:53:01,5.26,3,0
27.348623095769554,88.43263030503546,2025-09-15 10:58:01,2.04,3,0
27.37437399323558,88.64624950499719,2025-09-15 11:03:01,0.84,3,0
27.209169064038083,88.60307967731431,2025-09-15 11:08:01,2.02,5,0
27.47143191288448,88.5323440676674,2025-09-15 11:13:01,5.33,1,0
27.329666684932224,88.62463591024216,2025-09-15 11:18:01,5.58,2,0
27.312052271675114,88.55993424718643,2025-09-15 11:23:01,5.45,3,0
27.3933417880727,88.61192631268104,2025-09-15 11:28:01,2.97,3,0
27.173119618387577,88.65406282882921,2025-09-15 11:33:01,1.5,3,0
27.42147535793607,88.63309623095716,2025-09-15 11:38:01,1.34,2,0
27.380216809459977,88.6471593154,2025-09-15 11:43:01,1.63,4,0
27.298242082646006,88.60239114469358,2025-09-15 11:48:01,1.1,4,0
27.29043883119963,88.56557288153077,2025-09-15 11:53:01,2.38,1,0
27.34299227808634,88.61295906491522,2025-09-15 11:58:01,4.02,3,0
27.33024216275715,88.57639836217149,2025-09-15 12:03:01,1.06,4,0
27.401758084721667,88.59213453614257,2025-09-15 12:08:01,1.46,2,0
27.378704097953403,88.44000708231162,2025-09-15 12:13:01,2.54,1,0
27.25105030775092,88.47009464489788,2025-09-15 12:18:01,4.91,3,0
27.38478727620816,88.43661692190244,2025-09-15 12:23:01,5.12,4,0
27.33327983166666,88.58573107111758,2025-09-15 12:28:01,1.81,5,0
27.328775665547976,88.50792404732229,2025-09-15 12:33:01,2.64,3,0
27.23619971278756,88.45033044671356,2025-09-15 12:38:01,2.83,3,0
27.37000973779777,88.62834468616991,2025-09-15 12:43:01,2.51,4,0
27.22996687106567,88.63120234867111,2025-09-15 12:48:01,5.19,3,0
27.166259956342042,88.55541251736457,2025-09-15 12:53:01,1.58,5,0
27.243253026723192,88.73585929840638,2025-09-15 12:58:01,2.05,1,0
27.231125281723866,88.46409978905923,2025-09-15 13:03:01,0.98,1,0
27.32544695019687,88.68465599442536,2025-09-15 13:08:01,3.23,3,0
27.48505577726692,88.51903266839464,2025-09-15 13:13:01,5.19,3,0
27.35703470190852,88.53400134067488,2025-09-15 13:18:01,2.53,3,0
27.36719129385046,88.66482132868845,2025-09-15 13:23:01,3.26,2,0
27.33006609041838,88.66663283568258,2025-09-15 13:28:01,0.76,2,0
27.277017868346274,88.58136261007402,2025-09-15 13:33:01,1.04,5,0
27.354464507945607,88.65299348486487,2025-09-15 13:38:01,3.62,1,0
27.306232694490163,88.76904866593725,2025-09-15 13:43:01,2.91,3,0
27.484752869901328,88.55857465395871,2025-09-15 13:48:01,5.46,4,0
27.366087521071723,88.78805865791584,2025-09-15 13:53:01,5.6,4,0
27.232867580661953,88.56781389397253,2025-09-15 13:58:01,3.19,1,0
27.29837515776275,88.58920871290447,2025-09-15 14:03:01,5.65,4,0
27.357524968763826,88.5279389831946,2025-09-15 14:08:01,4.72,3,0
27.325402522175295,88.61884575795494,2025-09-15 14:13:01,4.31,1,0
27.437668529826897,88.71406892053163,2025-09-15 14:18:01,1.87,2,0
27.398855208670497,88.50545037561483,2025-09-15 14:23:01,1.73,1,0
27.3398146946731,88.57222147977728,2025-09-15 14:28:01,5.8,2,0
27.322472972435442,88.76516271949627,2025-09-15 14:33:01,1.54,1,0
27.325325477682544,88.61561718238265,2025-09-15 14:38:01,1.45,5,0
27.448413804768247,88.50745207577013,2025-09-15 14:43:01,2.16,5,0
27.4706347782979,88.5116932023798,2025-09-15 14:48:01,4.3,3,0
27.285325850376147,88.57451253072654,2025-09-15 14:53:01,2.69,3,0
27.358120950651475,88.7002089847756,2025-09-15 14:58:01,1.66,2,0
27.36569200837745,88.59554558857837,2025-09-15 15:03:01,3.1,1,0
27.431259588016758,88.63822552222096,2025-09-15 15:08:01,2.92,3,0
27.240539361776595,88.7948015800285,2025-09-15 15:13:01,0.23,2,0
27.363884612485226,88.587761791493,2025-09-15 15:18:01,4.75,3,0
27.321696556209588,88.60390934704392,2025-09-15 15:23:01,0.65,1,0
27.23751702364308,88.58000307047276,2025-09-15 15:28:01,5.18,5,0
27.37838926270441,88.48082240193996,2025-09-15 15:33:01,3.59,5,0
27.32166920723926,88.68715560979231,2025-09-15 15:38:01,2.34,2,0
27.424221793468405,88.47995042354319,2025-09-15 15:43:01,0.26,1,0
27.291616088519763,88.67365247637369,2025-09-15 15:48:01,4.35,5,0
27.348196190507586,88.64176471012182,2025-09-15 15:53:01,1.94,1,0
27.33476681986366,88.62216325099682,2025-09-15 15:58:01,2.48,4,0
27.185669753763285,88.58550612010092,2025-09-15 16:03:01,4.73,2,0
27.326359846815173,88.58166550105909,2025-09-15 16:08:01,2.39,3,0
27.28229005521992,88.50987579983887,2025-09-15 16:13:01,1.77,3,0
27.307965152998598,88.62345502642664,2025-09-15 16:18:01,4.67,4,0
27.408226149411014,88.47533818964413,2025-09-15 16:23:01,5.05,4,0
27.236572240983886,88.53398243368596,2025-09-15 16:28:01,1.22,3,0
27.39006459749273,88.4808503168349,2025-09-15 16:33:01,2.62,2,0
27.498149488902193,88.57839163097603,2025-09-15 16:38:01,0.16,4,0
27.477399180243808,88.58800680249124,2025-09-15 16:43:01,2.45,4,0
27.426003901045917,88.47281314147212,2025-09-15 16:48:01,4.29,1,0
27.439927444797583,88.47191208540944,2025-09-15 16:53:01,0.45,4,0
27.26332537116109,88.69941822475211,2025-09-15 16:58:01,0.34,5,0
27.35429386439123,88.56332473466817,2025-09-15 17:03:01,5.2,2,0
27.465085322775177,88.7304189018284,2025-09-15 17:08:01,1.07,2,0
27.478473588184738,88.52229734565869,2025-09-15 17:13:01,3.12,2,0
27.299812289385738,88.60176608082506,2025-09-15 17:18:01,2.95,2,0
27.424166216786382,88.72133817367425,2025-09-15 17:23:01,4.89,1,0
27.28345769667237,88.6085964096063,2025-09-15 17:28:01,2.6,5,0
27.345830973420657,88.59581819579563,2025-09-15 17:33:01,3.34,5,0
27.334315963272157,88.55771650876974,2025-09-15 17:38:01,2.54,2,0
27.35364092011963,88.61447486079233,2025-09-15 17:43:01,3.18,4,0
27.177870228727798,88.55999950885446,2025-09-15 17:48:01,1.26,2,0
27.31920944974624,88.71004869113011,2025-09-15 17:53:01,3.3,3,0
27.29607853026335,88.61997314491549,2025-09-15 17:58:01,2.29,3,0
27.161328558259097,88.62246248911848,2025-09-15 18:03:01,1.64,1,0
27.385069191413027,88.55058629733709,2025-09-15 18:08:01,2.72,1,0
27.306389307651326,88.53679629041547,2025-09-15 18:13:01,5.49,2,0
27.33592059339798,88.62595424658831,2025-09-15 18:18:01,3.74,5,0
27.190197899930123,88.52861675571098,2025-09-15 18:23:01,0.31,4,0
27.421177195644926,88.57577018352802,2025-09-15 18:28:01,4.83,1,0
27.304634789403877,88.78195132305038,2025-09-15 18:33:01,5.35,4,0
27.337291157735503,88.67821278835402,2025-09-15 18:38:01,2.36,1,0
27.362963301663807,88.69327985074256,2025-09-15 18:43:01,3.67,5,0
27.309249343591347,88.6132200404189,2025-09-15 18:48:01,3.13,5,0
27.36635924056413,88.46690461941878,2025-09-15 18:53:01,0.99,2,0
27.297999474545506,88.62624805351341,2025-09-15 18:58:01,4.12,2,0
27.478204399120095,88.51334488743508,2025-09-15 19:03:01,1.48,4,1
27.449103414949693,88.54443290961238,2025-09-15 19:08:01,3.13,2,0
27.21838504867418,88.7447875767061,2025-09-15 19:13:01,3.43,2,0
27.339081162286348,88.56374140601929,2025-09-15 19:18:01,3.18,5,0
27.20350674389893,88.7354649644447,2025-09-15 19:23:01,1.64,2,0
27.449122579831684,88.68665395744189,2025-09-15 19:28:01,1.43,5,0
27.36887735347192,88.67516858403476,2025-09-15 19:33:01,1.14,1,0
27.440907622825236,88.55019051441253,2025-09-15 19:38:01,5.77,1,0
27.35933741515706,88.54428498025771,2025-09-15 19:43:01,3.56,5,0
27.360252148699136,88.70729355429879,2025-09-15 19:48:01,2.77,5,0
27.345049102381616,88.63370710668146,2025-09-15 19:53:01,3.55,1,0
27.293548275324937,88.62126229806276,2025-09-15 19:58:01,3.06,4,0
27.41685823369741,88.62637484001185,2025-09-15 20:03:01,5.48,4,0
27.266876943161005,88.48349562808066,2025-09-15 20:08:01,3.8,2,0
27.353003188910225,88.62443479522491,2025-09-15 20:13:01,3.41,3,0
27.35199691145193,88.55853491934607,2025-09-15 20:18:01,3.2,4,0
27.344884074946485,88.62901723674219,2025-09-15 20:23:01,2.15,4,0
27.260095807414668,88.58269196588515,2025-09-15 20:28:01,2.67,3,0
27.243231196400416,88.6434069401686,2025-09-15 20:33:01,5.13,1,0
27.45551600788385,88.4949956667116,2025-09-15 20:38:01,1.64,4,0
27.45632815088864,88.73641457060843,2025-09-15 20:43:01,3.62,1,0
27.37571495495162,88.64741122295187,2025-09-15 20:48:01,4.97,2,0
27.340671208035708,88.60002780372949,2025-09-15 20:53:01,0.46,3,0
27.318431459405886,88.60738938687608,2025-09-15 20:58:01,3.4,1,0
27.3363085569851,88.76364351773596,2025-09-15 21:03:01,2.16,1,0
27.296372290184664,88.66572976240234,2025-09-15 21:08:01,5.37,2,0
27.302611128503603,88.57627825503648,2025-09-15 21:13:01,1.17,5,0
27.445828196575572,88.68640491592292,2025-09-15 21:18:01,3.44,2,0
27.367891504330192,88.62007697157918,2025-09-15 21:23:01,0.35,4,0
27.38460568388787,88.53264443213797,2025-09-15 21:28:01,4.0,1,0
27.359256877535763,88.70589644455846,2025-09-15 21:33:01,0.89,3,0
27.239651702267,88.78926068142452,2025-09-15 21:38:01,0.36,4,0
27.24556269810948,88.67866334956348,2025-09-15 21:43:01,1.57,4,0
27.444778248278592,88.57566618119448,2025-09-15 21:48:01,5.12,4,0
27.32497191640013,88.61480726413457,2025-09-15 21:53:01,4.82,2,0
27.372411135665775,88.6290616705547,2025-09-15 21:58:01,3.41,2,0
27.195664967434414,88.74262715695065,2025-09-15 22:03:01,1.04,1,0
27.32573963485113,88.4419664297787,2025-09-15 22:08:01,4.11,5,0
27.368560159271244,88.72631251487152,2025-09-15 22:13:01,5.01,3,0
27.37662007001419,88.48547451796215,2025-09-15 22:18:01,1.03,2,0
27.227286000054686,88.6439250038133,2025-09-15 22:23:01,0.9,3,0
27.354238967077208,88.62215227700435,2025-09-15 22:28:01,2.75,3,0
27.340593555621737,88.65026293184768,2025-09-15 22:33:01,4.79,5,0
27.29809952208676,88.56976778073201,2025-09-15 22:38:01,1.35,4,0
27.452083963624354,88.57693008820675,2025-09-15 22:43:01,2.96,5,0
27.251149550615988,88.7453988886091,2025-09-15 22:48:01,4.79,5,0
27.383454456815645,88.53647132219166,2025-09-15 22:53:01,4.3,4,1
27.215105880300698,88.66474950491057,2025-09-15 22:58:01,3.69,4,0
27.351740531019026,88.7573290179813,2025-09-15 23:03:01,4.69,2,0
27.42031419754139,88.61690739955843,2025-09-15 23:08:01,5.96,3,0
27.42810635620702,88.67079213833091,2025-09-15 23:13:01,1.61,3,0
27.29545621047637,88.80370247058582,2025-09-15 23:18:01,1.98,2,0
27.316539292714715,88.5488419204233,2025-09-15 23:23:01,2.62,5,0
27.34509295866246,88.62732385983605,2025-09-15 23:28:01,5.08,1,0
27.333623584054422,88.62371371417098,2025-09-15 23:33:01,0.15,4,0
27.36433859818274,88.7569970453899,2025-09-15 23:38:01,0.26,4,0
27.305377022718552,88.60074998419954,2025-09-15 23:43:01,0.58,4,0
27.438182509449064,88.71925513451774,2025-09-15 23:48:01,2.74,3,0
27.312005469677548,88.77702047390677,2025-09-15 23:53:01,2.84,3,0
27.238285432771324,88.52594201322744,2025-09-15 23:58:01,4.49,3,0
27.352068663738912,88.43295854489715,2025-09-16 00:03:01,4.95,3,0
27.44817417448496,88.56137482372043,2025-09-16 00:08:01,5.01,2,0
27.17099859424585,88.59196725583324,2025-09-16 00:13:01,5.81,1,0
27.252075149106247,88.5514192439643,2025-09-16 00:18:01,2.2,3,0
27.284529989446465,88.45399656163501,2025-09-16 00:23:01,1.52,4,0
27.3265116945693,88.61261503794834,2025-09-16 00:28:01,2.7,2,0
27.371552045724385,88.6253848180993,2025-09-16 00:33:01,5.02,5,0
27.39290571157865,88.62942363082827,2025-09-16 00:38:01,5.41,4,0
27.366438989656103,88.56141282007869,2025-09-16 00:43:01,4.36,3,0
27.262496447507232,88.45171913698113,2025-09-16 00:48:01,4.12,5,0
27.23868308650271,88.51102783705483,2025-09-16 00:53:01,5.14,2,0
27.318043416041608,88.65895630258316,2025-09-16 00:58:01,4.47,5,0
27.30352313688463,88.61891654001833,2025-09-16 01:03:01,1.8,4,0
27.33444925009643,88.59900445349773,2025-09-16 01:08:01,4.12,5,0
27.35184997861031,88.68647613045944,2025-09-16 01:13:01,0.83,2,0
27.34072433093234,88.6063443081965,2025-09-16 01:18:01,3.8,3,0
27.372650324570188,88.5320208991026,2025-09-16 01:23:01,3.23,3,0
27.15834849757366,88.57960456678151,2025-09-16 01:28:01,0.53,3,0
27.214941758471767,88.70438887764477,2025-09-16 01:33:01,3.93,4,0
27.33092861440445,88.59039398558028,2025-09-16 01:38:01,0.7,2,0
27.40404062751482,88.61130287704025,2025-09-16 01:43:01,2.59,3,0
27.268881116534928,88.60468722132622,2025-09-16 01:48:01,1.13,1,0
27.33509098927476,88.69732837993219,2025-09-16 01:53:01,2.49,2,0
27.3619765348113,88.63460924723934,2025-09-16 01:58:01,3.33,4,0
27.3393105644315,88.46041361764033,2025-09-16 02:03:01,4.17,5,0
27.437085918177022,88.68236940624185,2025-09-16 02:08:01,5.77,4,0
27.217851259280785,88.63170180092285,2025-09-16 02:13:01,5.94,3,0
27.42936213533577,88.60274562397218,2025-09-16 02:18:01,1.6,1,0
27.3501615311932,88.48234936902186,2025-09-16 02:23:01,0.2,1,0
27.359538282829867,88.59968888520123,2025-09-16 02:28:01,5.94,4,0
27.404471057667795,88.62160415629182,2025-09-16 02:33:01,4.22,1,0
27.337243494453425,88.62452301547299,2025-09-16 02:38:01,2.25,2,0
27.38349773107499,88.5658414608474,2025-09-16 02:43:01,0.3,1,0
27.470959836842326,88.51715737594343,2025-09-16 02:48:01,0.61,3,0
27.341259041974826,88.58877104142537,2025-09-16 02:53:01,2.89,1,0
27.50882816093268,88.59349726523227,2025-09-16 02:58:01,3.14,2,0
27.3973068336643,88.66159944314266,2025-09-16 03:03:01,2.0,3,0
27.33157755715854,88.62630103817055,2025-09-16 03:08:01,1.47,2,0
27.381660933858125,88.7692019341192,2025-09-16 03:13:01,2.72,2,0
27.316579753112368,88.6341534286217,2025-09-16 03:18:01,0.5,3,0
27.435006409244245,88.66318180754351,2025-09-16 03:23:01,3.56,3,0
27.381732093623178,88.47559604502119,2025-09-16 03:28:01,3.04,4,0
27.304116657218305,88.6548120986101,2025-09-16 03:33:01,1.78,1,0
27.393950920010163,88.57497168503797,2025-09-16 03:38:01,5.4,3,0
27.392663953222417,88.74553817312758,2025-09-16 03:43:01,1.43,5,0
27.429128021667893,88.60057945717335,2025-09-16 03:48:01,5.52,3,0
27.366674641718575,88.59590347121365,2025-09-16 03:53:01,5.84,1,0
27.301842206237918,88.64056142409403,2025-09-16 03:58:01,5.67,4,0
27.39918446997531,88.48503199162057,2025-09-16 04:03:01,4.69,2,0
27.40521548305717,88.7386774831834,2025-09-16 04:08:01,1.33,4,0
27.35589941631984,88.51901327274823,2025-09-16 04:13:01,2.39,3,0
27.386357047625665,88.7123685467668,2025-09-16 04:18:01,3.89,1,0
27.330573754654885,88.61933430844614,2025-09-16 04:23:01,2.36,1,0
27.289989587642527,88.56226454091116,2025-09-16 04:28:01,3.99,1,0
27.298277617443066,88.6649168685516,2025-09-16 04:33:01,6.0,1,0
27.21704723939473,88.66325495214097,2025-09-16 04:38:01,3.58,3,0
27.419161934804247,88.715598042382,2025-09-16 04:43:01,1.79,4,0
27.202589691892182,88.57908868884857,2025-09-16 04:48:01,0.25,4,0
27.3471862798413,88.64940077058431,2025-09-16 04:53:01,5.33,4,0
27.33504339896469,88.60591011994366,2025-09-16 04:58:01,2.55,5,0
27.185307841278686,88.61590980648451,2025-09-16 05:03:01,0.92,4,0
27.346185929685902,88.62237577952288,2025-09-16 05:08:01,5.98,1,0
27.356749470959095,88.73360718022754,2025-09-16 05:13:01,2.38,4,0
27.41793388480532,88.6676631711632,2025-09-16 05:18:01,0.67,2,0
27.481434967564113,88.66834232480697,2025-09-16 05:23:01,0.73,1,0
27.33573130792844,88.66824958859672,2025-09-16 05:28:01,1.78,5,0
27.317080085913652,88.63398599212377,2025-09-16 05:33:01,2.44,4,0
27.24460570413211,88.54584856032938,2025-09-16 05:38:01,1.18,3,0
27.314363824249465,88.59243617238862,2025-09-16 05:43:01,0.69,1,0
27.2635867180698,88.61690913780087,2025-09-16 05:48:01,2.35,3,0
